"return-date","order-id","sku","asin","fnsku","product-name","quantity","fulfillment-center-id","detailed-disposition","reason","status","license-plate-number","customer-comments"
"2019-07-25T20:07:56+00:00","114-4920722-9198647","JK-0284","B07L4S8JTX","X001Z4J0MZ","Homend Adjustable Dog Wheelchair (M), Weight 33 to 55 lbs, Hip Height:16""-20"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leash (M)","1","CVG2","CUSTOMER_DAMAGED","QUALITY_UNACCEPTABLE","Unit returned to inventory","LPNRR781766699",
"2019-07-25T19:34:13+00:00","113-0930209-2074617","DS-0077","B07FP2LHC3","X001U9WCOD","Homend Sponge Neoprene with Adhesive Foam Rubber Sheet 1/2"" Thick X 12"" Wide X 54"" Long, Cut to Multiple Dimensions and Lengths - DIY, Gaskets, Cospla","1","LAS2","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR760818261",
"2019-07-25T19:27:51+00:00","112-5172073-2377807","JK-0190","B07CKBGP18","X001RELM0B","Homend Adjustable Dog Wheelchair (XS), Weight 8.8 to 22 lbs, Hip Height:7.9""-13.4"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leas","1","LEX1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRR735456172",
"2019-07-25T18:34:36+00:00","112-2035656-9281851","DS-0123-25","B07KTSD7CL","X001YRHHP5","Homend 25Pack Stainless Steel Kitchen Cabinet Handles T Bar Pull; Kitchen Cabinet Hardware, Dresser Drawer Handles (5"" Overall Length;Hole Centers:3in","1","LAS2","DEFECTIVE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNRR760934782","Cheaply made. Put up two handles didn't like the look. When I tried to take them down, they unscrewed from the handle. Didn't know theywere made so cheaply!"
"2019-07-25T16:50:37+00:00","111-9526204-0478628","DA-0016","B07PX11K6T","X0023KPRIL","Homend Furniture Legs, 6inch Height Modern Furniture Sofa Legs Metal Chrome Polished Table Cabinet Cupboard Feet DIY Replacement Parts, Black, Set of","1","LAS2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRR760694161",
"2019-07-25T16:28:53+00:00","114-9973197-1823420","JK-0190","B07CKBGP18","X001RELM0B","Homend Adjustable Dog Wheelchair (XS), Weight 8.8 to 22 lbs, Hip Height:7.9""-13.4"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leas","1","IND8","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNN280544536",
"2019-07-25T15:33:02+00:00","701-1390272-3318621","AB-0608F2","B07JLX97TK","X001XIVD5F","DasMarine 12V Amber Emergency Warning Flashing Trailer Lights Beacon Strobe LED Vehicle Light with Powerful Magnetic Base[Dust Cover] for Cars Trucks","1","YVR3","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNN251381014","The 12 volt plus is missing parts . Item will not turn on"
"2019-07-25T15:14:20+00:00","111-9692774-7183465","AB-0571","B07GFMCDC5","X001V1LEKD","Homend Laminate Wood Flooring Installation Kit with Tapping Block, Pull Bar, Mallet and 20 Spacers","1","LAS2","DEFECTIVE","MISSING_PARTS","Unit returned to inventory","LPNRR761006192","missing spacers"
"2019-07-25T12:52:53+00:00","112-3077682-9013058","DS-0021-02","B07LG82X57","X001ZH1M0F","Homend 2pcs Seed Sprouter Tray, Seed Germination Tray BPA Free Nursery Tray for Seedling Planting Great for for Garden Home Office (2 Pack)","1","LEX2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNRR751591619",
"2019-07-25T10:53:34+00:00","114-6412612-5729016","SA-0015","B07HNTPB87","X001WHHUXV","Homend DC12V 12inch Stroke Linear Actuator with Mounting Bracket 900N(225lbs) Maximum Lift 10mm/s for Recliner TV Table Lift Massage Bed Electric Sofa","1","LAS2","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNRR760871258",
"2019-07-25T10:53:34+00:00","114-6412612-5729016","SA-0015","B07HNTPB87","X001WHHUXV","Homend DC12V 12inch Stroke Linear Actuator with Mounting Bracket 900N(225lbs) Maximum Lift 10mm/s for Recliner TV Table Lift Massage Bed Electric Sofa","1","LAS2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNRR760871259",
"2019-07-25T08:40:39+00:00","111-7840639-8236231","JK-0120-02","B07L4V9GN6","X001Z3C5XR","Homend Stainless Steel Wall Mount Stair Handrail Brackets w/Base Flange Cover for Wood or Metal Round Top Railing, Satin Finish, 10-Pack (for Round Tu","1","LAS2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNRR760942266",
"2019-07-25T08:28:51+00:00","113-7636698-3632209","DS-0105-2","B07GJNJNR6","X001V4HW5L","DasMarine 2 Pack M25 Double Pulley Block in 304 Stainless Steel Crane Swivel Hook Double Pulley Roller Loading (M25)","1","LEX1","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR753650585","only needed one pair"
"2019-07-25T08:27:49+00:00","112-0301654-7081869","DS-0041-1","B07D29HTY3","X001S6FAZB","Homend Single Pin Heavy Duty Tri Clamp with Wing Nut and Silicone Gasket 1.5'' Stainless Steel 304 (1 Pack)","1","LEX2","DEFECTIVE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNRR751155341","MM to inches inaccurate"
"2019-07-25T06:16:02+00:00","114-8484130-5390618","AB-0580-05","B07GR3V6H4","X001VBWU2T","Homend 5Pcs M6 Rubber Mounts Shock Absorber Anti Vibration Silentblock Car Boat Bobbins (M6)","1","LEX2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNRR751299458",
"2019-07-25T04:51:47+00:00","112-7289133-1809802","GR-0067-2","B07FLZ7BMF","X001U4VRDP","Homend 6 Tier Skirt Hangers Foldable Pants Hangers Closet Organizer Stainless Steel Fold up Space Saving Hangers (2 Pack)","1","LAS2","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNRR759972163",
"2019-07-25T03:16:18+00:00","111-3751000-1456247","AB-0571","B07GFMCDC5","X001V1LEKD","Homend Laminate Wood Flooring Installation Kit with Tapping Block, Pull Bar, Mallet and 20 Spacers","1","LEX2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNRR750990479",
"2019-07-25T03:02:49+00:00","114-9705261-0405804","DS-0101-3","B07GKT8DJB","X001V5IZV5","DasMarine 3 Pack Single Pulley Block in 304 Stainless Steel Crane Swivel Hook Single Pulley Roller Loading (M32)","1","LAS2","SELLABLE","UNDELIVERABLE_REFUSED","Unit returned to inventory","LPNRR760396863",
"2019-07-25T02:52:37+00:00","111-4634726-5183459","YI-0335-WT05","B07QNWSCYH","X0024AEE1B","DasMarine Recessed Plastic Cup Drink Can Holder with Drain for Boat Truck Car and More (White, 5 Pack)","1","LAS2","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR760985868",
"2019-07-25T02:52:37+00:00","111-4634726-5183459","YI-0335-WT05","B07QNWSCYH","X0024AEE1B","DasMarine Recessed Plastic Cup Drink Can Holder with Drain for Boat Truck Car and More (White, 5 Pack)","1","LAS2","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR760985866",
"2019-07-25T02:52:37+00:00","111-4634726-5183459","YI-0335-WT05","B07QNWSCYH","X0024AEE1B","DasMarine Recessed Plastic Cup Drink Can Holder with Drain for Boat Truck Car and More (White, 5 Pack)","1","LAS2","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR760985867",
"2019-07-25T02:51:00+00:00","111-4634726-5183459","YI-0335-WT05","B07QNWSCYH","X0024AEE1B","DasMarine Recessed Plastic Cup Drink Can Holder with Drain for Boat Truck Car and More (White, 5 Pack)","1","LAS2","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR760985865",
"2019-07-25T02:51:00+00:00","111-4634726-5183459","YI-0335-WT05","B07QNWSCYH","X0024AEE1B","DasMarine Recessed Plastic Cup Drink Can Holder with Drain for Boat Truck Car and More (White, 5 Pack)","1","LAS2","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR760985863",
"2019-07-25T02:51:00+00:00","111-4634726-5183459","YI-0335-WT05","B07QNWSCYH","X0024AEE1B","DasMarine Recessed Plastic Cup Drink Can Holder with Drain for Boat Truck Car and More (White, 5 Pack)","1","LAS2","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR760985864",
"2019-07-25T02:33:00+00:00","114-5239960-2605001","SA-0017","B07HNTGY2F","X001WLJZ4T","Homend DC12V 16inch Stroke Linear Actuator with Mounting Bracket 900N(225lbs) Maximum Lift 10mm/s for Recliner TV Table Lift Massage Bed Electric Sofa","1","TUS1","DEFECTIVE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNPM041820428",
"2019-07-25T02:22:15+00:00","111-0121830-6977854","JK-0190","B07CKBGP18","X001RELM0B","Homend Adjustable Dog Wheelchair (XS), Weight 8.8 to 22 lbs, Hip Height:7.9""-13.4"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leas","1","LAS2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRR760000939",
"2019-07-25T01:21:29+00:00","114-5001659-3987445","DS-0144","B07JY7YY5G","X001XQIK85","Homend Garage Door Seal Bottom Rubber Weatherproofing Threshold Buffering Replacement Black (3/8 Inch T-End,16FT Long)","1","LEX1","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR753957503",
"2019-07-24T21:20:10+00:00","111-5487728-6916235","AB-0622-04","B07JWH5FC9","X001X96F9D","Homend 4Pack Metal Lock Barrel Bolt Spring Loaded Locking Latch 6.5"" Long w/Grip Heavy Duty for Gate Shed Door Tailgate Trailer Garage (4 Pack)","1","LEX2","DEFECTIVE","QUALITY_UNACCEPTABLE","Unit returned to inventory","LPNRR751089802","DOESNT FIT"
"2019-07-24T20:40:13+00:00","114-8200681-8499440","RA-0008","B07CTJXQM7","X001RRJ3EP","Homend Universal Grill Electric Replacement Rotisserie Motor 120 volt 4 Watt On/Off Switch, Black","1","LEX1","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNRR754300017",
"2019-07-24T17:37:39+00:00","113-9829632-4735463","LU-0012-BU","B07FP8V4HZ","X001U9M6NP","DasMarine 12V 1/2'' NPT Underwater Brass 4 LED Drain Plug Light M12 x 1.5 Marine Underwater Blue LED Light Boat","1","LAS2","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNRR760868052",
"2019-07-24T16:22:55+00:00","114-9593377-1831434","AB-0406","B07MM9K6K3","X0020LEVWB","Homend High Speed 150g Electric Grain Mill Grinder Powder Machine Spice Herb Grinder 850W 70-300 Mesh 28000RPM Stainless Steel Commercial Grade for Ki","1","LAS2","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR760817660",
"2019-07-24T14:45:48+00:00","114-4018668-5932262","YI-0335-BK04","B07Q42BWHL","X0023MMO9T","DasMarine (Set of 4 Black Recessed Plastic Cup Drink Can Holder with Drain for Boat Truck Car and More (Black, 4 Pack)","1","LEX2","CUSTOMER_DAMAGED","EXCESSIVE_INSTALLATION","Unit returned to inventory","LPNRR751280106",
"2019-07-24T12:28:05+00:00","112-1012683-6190648","LU-0050","B07QJ44KPJ","X0024200U3","DasMarine Adjustable Vertical Bird Tree 3 Fishing Rod Holder with 3"" x 16"" Aluminum Mounting Track, Stainless Steel 316, Heavy Duty Three Rod Holders","1","CVG2","CARRIER_DAMAGED","UNDELIVERABLE_REFUSED","Reimbursed","LPNRR777064900",
"2019-07-24T11:31:33+00:00","112-1353681-3381046","SA-0039","B07N1BL9KZ","X0020Y2T31","Homend Motorized Ball Valve, 3/4"" Brass Electrical Ball Valve, 9-24V AC/DC 3 Wire Setup (3/4"")","1","LEX2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRR751267114","will not come on"
"2019-07-24T09:04:12+00:00","112-5659705-5518648","SA-0021","B07HSQKVTW","X001WMMXUL","Homend 1/4"" NPT AC110V Brass Electric Solenoid Valve Normally Closed Water Oil Air Gas Two-Position Two-Way Solenoid Valve (1/4"" Brass)","1","LAS2","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR760853835",
"2019-07-24T09:04:12+00:00","112-5659705-5518648","SA-0021","B07HSQKVTW","X001WMMXUL","Homend 1/4"" NPT AC110V Brass Electric Solenoid Valve Normally Closed Water Oil Air Gas Two-Position Two-Way Solenoid Valve (1/4"" Brass)","1","LAS2","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR760853834",
"2019-07-24T09:04:12+00:00","112-5659705-5518648","SA-0021","B07HSQKVTW","X001WMMXUL","Homend 1/4"" NPT AC110V Brass Electric Solenoid Valve Normally Closed Water Oil Air Gas Two-Position Two-Way Solenoid Valve (1/4"" Brass)","1","LAS2","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR760853832",
"2019-07-24T09:04:12+00:00","112-5659705-5518648","SA-0021","B07HSQKVTW","X001WMMXUL","Homend 1/4"" NPT AC110V Brass Electric Solenoid Valve Normally Closed Water Oil Air Gas Two-Position Two-Way Solenoid Valve (1/4"" Brass)","1","LAS2","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR760853833",
"2019-07-24T08:51:21+00:00","113-3340591-1840267","SA-0065","B07S2R4RCX","X0026GR0QJ","Homend DC 12V 10 Inch Stroke Linear Actuator with Mounting Bracket 250MM 6000N/1320LB Maximum Load for Recliner TV Table Lift Massage Bed Electric Sof","1","CVG2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRR440768844",
"2019-07-24T07:23:19+00:00","111-2372803-5091465","JJ-0278","B07CTGHFR8","X001RST7P9","Homend 3 Tier Round Serving Tray Platters, Appetizer or Dessert Cupcakes And Cake Stand Great for Weddings, Tea Party, Holiday Dinners, or Birthday Pa","1","CVG2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRR781532811",
"2019-07-24T05:08:20+00:00","114-7037315-1298617","GR-0109","B07L4RTCTG","X001Z2GWP5","Homend Industrial Pipe Bathroom Hardware Fixture Set, 3 Piece Kit Includes Robe Hook, 18 Inch Towel Bar and Toilet Paper Holder, Heavy Duty DIY Style,","1","CVG2","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNRR781778377",
"2019-07-24T04:56:04+00:00","111-5768074-3724226","SH-0294","B07GWF4YX2","X001VKYUQJ","Homend Liquor Decanter Tags, Deluxe Set of Liquor Tags for Bottles or Decanters, Set of Eight With Adjustable Chain Features - Whiskey, Bourbon, Scotc","1","IND8","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNN267160898","These are so ugly and cheaply made"
"2019-07-24T02:35:53+00:00","113-2244644-9721855","DS-0017","B07CTJ9WKQ","X001RSLQUN","Homend 49 Key Roll Up Keyboard Piano Portable Soft Elastic Electronic Music Key Piano for Beginners Gift","1","LAS2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRR760656026","On/Off button not easy to use.  It took several presses to be off.  It's frustrating to play on it.  Some keys have to press hard enough to hear the sound.  Thank you."
"2019-07-24T02:35:49+00:00","114-7284635-5937018","DS-0143","B07JZ52YHK","X001XQI78X","Homend Garage Door Seal Bottom Rubber Weatherproofing Threshold Buffering Replacement Black (3/8 Inch T-End,10FT Long)","1","LAS2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNRR760388661",
"2019-07-23T18:43:27+00:00","112-1937820-5604202","CA-0358","B07DCQSZHK","X001SLQ6Q3","DasMarine 2000 GPH 12v Boat Marine Plumbing Electric Bilge Pump 1 1/8""(29MM) Outlet 8.5AMP","1","LAS2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNRR760150370",
"2019-07-23T18:25:39+00:00","113-4267046-5905047","LU-0065","B07QN98MRS","X002488KXB","DasMarine 4-Step 316 Stainless Steel Telescoping Ladder, Slide Under Platform Mount Boarding Ladder with Retaining Rope (4 Step Ladder)","1","LAS2","CARRIER_DAMAGED","NOT_AS_DESCRIBED","Reimbursed","LPNRR760978407",
"2019-07-23T18:06:09+00:00","112-5657514-8935412","JJ-0274B","B07MZ58NRY","X0020XYBZ1","Homend 36 inch LED Hula Hoop 28 Color Strobing and Changing LED Lights, Hoola Hoops for Adults and Kids","1","LEX2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRR752890861",
"2019-07-23T15:35:15+00:00","111-2341848-5739415","SH-0237D","B07KWZ5SYZ","X0023OGXHL","Homend 3/4"" ID X 100FT High Pressure Braided Clear Flexible Industrial PVC Tubing Heavy Duty UV Chemical Resistant Vinyl Hose Water (3/4"" ID X 100FT)","1","TUS1","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPM048238378","The actual thickness of the hose is nowhere near the advertised .125"" (1/8"").   The actual measured thickness is .094"".   As such, this simply will not work for our application."
"2019-07-23T15:24:58+00:00","112-1436030-4074621","SA-0069","B07RYM4V4B","X0026JN3VR","Homend DC 12V 18 Inch Stroke Linear Actuator with Mounting Bracket 450MM 6000N/1320LB Maximum Load for Recliner TV Table Lift Massage Bed Electric Sof","1","TUS1","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPM039372936",
"2019-07-23T14:14:01+00:00","113-3155843-4700257","SA-0012","B07HP2RZJ8","X001WHUN6R","Homend DC12V 6inch Stroke Linear Actuator with Mounting Bracket 900N(225lbs) Maximum Lift 10mm/s for Recliner TV Table Lift Massage Bed Electric Sofa","1","LEX1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRR753780624",
"2019-07-23T07:58:27+00:00","114-8237635-4158640","SH-0236","B07CTHVKQT","X001RSRI8H","Homend 100' x 1/2"" ID High Pressure Braided Clear Flexible Industrial PVC Tubing Heavy Duty UV Chemical Resistant Vinyl Hose Water (1/2"" ID X 100FT)","1","LEX2","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR753042913","Hi!  We bought the 1/2"" but we wanted to buy the 3/4""... can we exchange?"
"2019-07-23T05:31:11+00:00","112-0482260-4462668","JJ-0382WH","B07QVCXWXF","X0024J8EMH","Homend 110V Electric Motorized Rotating Turntable Display Stand with LED, 10inch/25cm Diameter 44lb Load, 360 Degree Rotating in Either Direction, for","1","LEX2","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR751927737",
"2019-07-23T01:34:01+00:00","114-5115260-5229039","CA-0295","B07DCPMP4S","X001V39X7R","DasMarine 12V 60W Oil Change Pump Extractor, Oil/Diesel Fluid Pump Extractor Scavenge Oil Change Pump Transfer Suction Transfer Pump + Tubes Truck Rv","1","LEX2","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR750626356",
"2019-07-23T00:45:03+00:00","114-8980833-9789856","SA-0015","B07HNTPB87","X001WHHUXV","Homend DC12V 12inch Stroke Linear Actuator with Mounting Bracket 900N(225lbs) Maximum Lift 10mm/s for Recliner TV Table Lift Massage Bed Electric Sofa","1","LEX1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRR754604690",
"2019-07-23T00:32:24+00:00","113-3693300-3092223","SH-0237D","B07KWZ5SYZ","X0023OGXHL","Homend 3/4"" ID X 100FT High Pressure Braided Clear Flexible Industrial PVC Tubing Heavy Duty UV Chemical Resistant Vinyl Hose Water (3/4"" ID X 100FT)","1","CVG2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRR781348867","Item was  attached to a  1 hp  shallow well pump to draw water from the lake to my cottage.  The result, the line collapsed.  Unable to draw any water.  I had to use black PVC  as replacement/ cost."
"2019-07-22T22:54:14+00:00","112-6351831-0114602","DS-0055-04","B07DK342ND","X001SUL8UX","Homend 4Pack Rubber Vibration Isolator Mounting Bracket/Air Conditioner Mounting Bracket for Outdoor Mini Split Air Conditioner Condenser","1","LAS2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRR760411647","Product specs says that it can support up to 800 lbs.  It cannot even support a 180 lb mini split"
"2019-07-22T22:54:14+00:00","112-6351831-0114602","DS-0055-04","B07DK342ND","X001SUL8UX","Homend 4Pack Rubber Vibration Isolator Mounting Bracket/Air Conditioner Mounting Bracket for Outdoor Mini Split Air Conditioner Condenser","1","LAS2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRR760411645","Product specs says that it can support up to 800 lbs.  It cannot even support a 180 lb mini split"
"2019-07-22T22:54:14+00:00","112-6351831-0114602","DS-0055-04","B07DK342ND","X001SUL8UX","Homend 4Pack Rubber Vibration Isolator Mounting Bracket/Air Conditioner Mounting Bracket for Outdoor Mini Split Air Conditioner Condenser","1","LAS2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRR760411646","Product specs says that it can support up to 800 lbs.  It cannot even support a 180 lb mini split"
"2019-07-22T20:29:02+00:00","113-5730387-8074610","DS-0122","B07HFQ9GG7","X001WAAQX9","Homend Sofa Couches Bed DIY Adjustable Spring Mechanism Futon Hinge Hardware Triple Click Hinge Hardware for Sleeper Sofa Bed Furniture","1","LAS2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRR760400675",
"2019-07-22T19:20:20+00:00","111-8695437-9141036","CA-0295","B07DCPMP4S","X001V39X7R","DasMarine 12V 60W Oil Change Pump Extractor, Oil/Diesel Fluid Pump Extractor Scavenge Oil Change Pump Transfer Suction Transfer Pump + Tubes Truck Rv","1","LAS2","SELLABLE","NO_REASON_GIVEN","Unit returned to inventory","LPNRR760681729",
"2019-07-22T15:11:04+00:00","701-4727538-1599424","GR-0120F2","B07MSCYWQP","X0020IHETV","Homend Barn Door Floor Guide Stay Roller, Fully Adjustable Black Powder Coated with 8 Different Setups, Flush with Floor Wall Mount Bracket, Perfect F","1","YVR3","SELLABLE","NOT_COMPATIBLE","Unit returned to inventory","LPNN301820908",
"2019-07-22T14:59:51+00:00","111-9641758-6942611","SH-0235B","B07FLTC9VL","X001U4A71N","Homend High Pressure Braided Clear Flexible Industrial PVC Tubing Heavy Duty UV Chemical Resistant Vinyl Hose Water (3/8"" ID X 100FT)","1","LAS2","CUSTOMER_DAMAGED","SWITCHEROO","Unit returned to inventory","LPNRR758995624",
"2019-07-22T14:55:50+00:00","111-8616907-9968231","DS-0040A","B07Q4HZZYG","X0023MZ2DJ","Homend 1.5"" Tri Clamp Sanitary Butterfly Valve with Pull Handle Stainless Steel 304 Tri Clamp Clover (1.5"" OD:50.5MM; ID:38.1MM)","1","IND8","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNN262963574",
"2019-07-22T14:54:31+00:00","111-8616907-9968231","DS-0041-2","B07D29YGJT","X001S63ZDP","Homend Single Pin Heavy Duty Tri Clamp with Wing Nut and Silicone Gasket 1.5'' Stainless Steel 304 (2 Pack)","1","IND8","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNN262963575","Tried to make existing equipment work with this device, won't attach to my current equipment."
"2019-07-22T14:44:15+00:00","111-2781223-7477865","AB-0622-04","B07JWH5FC9","X001X96F9D","Homend 4Pack Metal Lock Barrel Bolt Spring Loaded Locking Latch 6.5"" Long w/Grip Heavy Duty for Gate Shed Door Tailgate Trailer Garage (4 Pack)","1","LEX1","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR754327336",
"2019-07-22T12:37:08+00:00","111-4908051-5331447","RA-0042","B07D299NGZ","X001S6ETCV","Homend Indispensable Wall Mount Triple Dry-Food Dispenser, Cereal Dry Food Dispenser Kitchen Storage","1","LEX1","DEFECTIVE","DAMAGED_BY_FC","Unit returned to inventory","LPNRR754233854","The box was fine, the the contents were destroyed inside of the box"
"2019-07-22T12:14:43+00:00","111-7162110-2414630","DS-0124-25","B07KTG7KR6","X001YRJGGD","Homend 25Pack Stainless Steel Kitchen Cabinet Handles T Bar Pull; Kitchen Cabinet Hardware, Dresser Drawer Handles (6"" Overall Length;Hole Centers:3-3","1","IND8","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNN280609550",
"2019-07-22T07:17:16+00:00","111-3552006-0652247","JJ-0353","B07K3SHXJ9","X001XYIID9","Homend Acrylic Jewelry Necklaces Stand Holder and Organizer for Long Necklaces","1","LEX2","DEFECTIVE","DAMAGED_BY_FC","Unit returned to inventory","LPNRR750740992","There is a crack at the top of the holder in a place where it could bigger as you use it;  I’m terribly disappointed but I know it can happen; thanks for letting me return it"
"2019-07-22T06:18:12+00:00","113-1624698-8346641","LU-0034","B07JJ8S8GL","X001X8OL63","DasMarine Heavy Duty Boat T Top Standard Center Console Boat T Top,1.25"" Brushed Anodized Aluminum Tubing, Blue Canopy, Canopy Fits Center Consoles up","1","CVG2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRR762089334","CANVAS TOP MISSING GROMMET  JUST NEED NEW CANVAS TOP"
"2019-07-22T05:42:55+00:00","113-8549769-3152255","DS-0145","B07JY831NJ","X001XQUSD5","Homend Garage Door Seal Bottom Rubber Weatherproofing Threshold Buffering Replacement Black (3/8 Inch T-End, 20FT Long)","1","LAS2","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR759986409",
"2019-07-22T02:28:09+00:00","114-2057670-2764233","DS-0164-04","B07M7C5CRK","X00202L77H","Homend 4 Pack Plastic Sofa Legs, Sofa Legs Replacement Furniture Sofa Legs with Mounting Plates Screws Chair/Couch/Loveseat/Cabinet M8 Thread (Metric","1","LEX2","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR751932257",
"2019-07-22T01:23:01+00:00","114-6385320-6221847","DS-0111R","B07K3S6W38","X00259VRP7","Homend 1500W Electric Countertop Griddle BBQ, Flat Top Commercial Stainless Steel Adjustable Temp Control Restaurant Grill","1","CVG2","DEFECTIVE","MISSING_PARTS","Unit returned to inventory","LPNRR665925152","Missing drip pan / draw"
"2019-07-22T01:02:11+00:00","114-3581253-1813029","DS-0124-40","B07KTSY794","X001YRHX0J","Homend 40Pack Stainless Steel Kitchen Cabinet Handles T Bar Pull; Kitchen Cabinet Hardware, Dresser Drawer Handles (6"" Overall Length;Hole Centers:3-3","1","LEX1","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR754606348",
"2019-07-21T23:15:09+00:00","114-6008119-2570668","JK-0266","B07JGQD275","X001XASIDX","Homend Single Watch Winder in Black Leather, Quiet Japanese Mabuchi Motor, Battery (not Included) Powered or AC Adapter","1","LAS2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRR738921546","Unit turns on and rotates watch for a short time and then stops turning. Defective/ does not work."
"2019-07-21T22:29:36+00:00","111-0188326-4911448","DS-0043","B07GBB2XGB","X001UW4P59","Homend 2"" Tri Clamp Sanitary Butterfly Valve with Pull Handle Stainless Steel 304 Tri Clamp Clover (2"" OD:50.5MM; Ferrule Size:64MM)","1","LEX1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRR757364686",
"2019-07-21T22:29:36+00:00","111-0188326-4911448","DS-0043","B07GBB2XGB","X001UW4P59","Homend 2"" Tri Clamp Sanitary Butterfly Valve with Pull Handle Stainless Steel 304 Tri Clamp Clover (2"" OD:50.5MM; Ferrule Size:64MM)","1","LEX1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNRR757364685","The valves are not going to work for our current project"
